ra,dec,dered_u,dered_g,dered_r,dered_i,dered_z,z,plate,fiberID,mjd
151.06649,6.1412259,18.8372,17.54665,17.15795,16.9589,16.82267,0.04034071,996,317,52641
155.92847,7.2804869,18.71187,17.66823,17.35766,17.15693,16.94915,0.04004446,998,449,52750
166.99632,7.4827176,17.56333,15.72355,14.93786,14.54887,14.22688,0.04080351,1003,637,52641
167.85286,7.0099258,17.49869,15.95949,15.26193,14.87835,14.56392,0.04053333,1004,159,52723
166.95732,7.471111,19.40998,18.10241,17.45748,17.07977,16.81413,0.0401556,1004,423,52723
148.54833,7.1274077,16.94972,15.37217,14.64776,14.24535,14.00996,0.0409084,1235,103,52734
147.91222,38.488153,17.26591,15.9969,15.51347,15.22352,15.03064,0.04081758,1277,182,52765
147.6548,38.716719,18.32799,17.33453,16.98486,16.76867,16.74543,0.04077212,1277,470,52765
204.90697,43.195623,18.61005,16.96648,16.29737,15.98325,15.73387,0.04019416,1345,356,52814
158.29619,41.605652,18.07901,16.37201,15.54139,15.0819,14.7263,0.04046857,1360,511,53033
158.29619,41.605652,18.07901,16.37201,15.54139,15.0819,14.7263,0.04044992,1360,512,53003
160.68226,42.330319,18.15677,17.18816,16.80387,16.5993,16.45404,0.04064389,1361,512,53047
186.65901,44.921424,18.10485,16.90855,16.42397,16.15137,15.98263,0.04053902,1371,152,52821
190.49658,44.39879,17.87787,15.96597,15.12858,14.72072,14.3779,0.04074945,1372,25,53062
189.96354,45.141464,19.10381,17.61016,16.96221,16.6142,16.34684,0.04039462,1372,510,53062
197.50054,43.865016,19.28267,17.8027,17.07371,16.68086,16.35012,0.04011647,1374,29,53083
170.63092,6.741844,18.52045,17.34879,16.87501,16.64049,16.50519,0.04007747,1617,109,53112
230.59451,20.772149,17.93329,16.15819,15.36722,14.99075,14.68809,0.04035123,2159,453,54328
230.72594,20.819553,19.54129,18.19485,17.55829,17.21504,17.00409,0.04015219,2159,456,54328
230.72146,20.741824,19.22172,17.36757,16.48045,16.02628,15.66692,0.04000086,2159,470,54328
231.03078,20.575868,18.09775,16.18969,15.30514,14.87006,14.52178,0.04023121,2159,483,54328
230.93633,20.72727,18.82301,17.02699,16.22458,15.8587,15.56104,0.04012225,2159,487,54328
231.10773,20.621552,18.33965,16.34472,15.54073,15.12602,14.85043,0.04063942,2159,504,54328
231.05741,20.629479,19.02624,17.34333,16.5361,16.15264,15.85892,0.04074055,2159,509,54328
231.10829,20.718664,19.40433,17.7105,16.91705,16.55515,16.26616,0.04030978,2159,516,54328
230.89419,21.146054,17.69348,15.85279,15.03867,14.64854,14.3512,0.04045427,2159,526,54328
230.81248,20.791505,19.32795,17.64378,16.84729,16.44438,16.10265,0.0401344,2159,531,54328
231.00472,20.734899,18.07362,16.16883,15.32339,14.90937,14.58463,0.04024553,2159,536,54328
230.98505,20.760629,18.38686,16.40913,15.50571,15.04964,14.69078,0.04055981,2159,538,54328
231.09887,21.033305,19.64232,17.87674,17.09986,16.73992,16.48306,0.04032839,2159,566,54328
231.44719,20.881063,18.74906,17.61278,17.15187,16.86519,16.68821,0.04025939,2159,617,54328
239.59485,18.065964,18.78201,17.19859,16.46934,16.10724,15.86933,0.04022337,2170,638,53875
241.53671,15.786292,17.75829,16.11384,15.39149,15.06859,14.79158,0.04011317,2196,10,53534
239.47067,16.729664,18.03667,17.12609,16.81757,16.62364,16.49494,0.04021576,2196,387,53534
241.80304,15.359395,18.81955,17.71445,17.29023,17.05418,16.88376,0.04072165,2197,44,53555
241.9974,15.744464,18.92257,17.20238,16.45785,16.10018,15.88669,0.04065458,2197,73,53555
241.6176,15.304188,17.71655,15.89074,15.11721,14.7605,14.46776,0.04092687,2197,88,53555
241.51441,15.473301,19.5183,17.92831,17.16908,16.79355,16.50128,0.04004487,2197,124,53555
241.43628,15.554397,18.49531,17.24011,16.67075,16.34318,16.12298,0.04009522,2197,126,53555
241.61209,15.758449,18.84693,17.64081,17.08183,16.79893,16.5852,0.04041926,2197,145,53555
241.45085,15.997268,18.02056,16.19896,15.31446,14.8629,14.49742,0.04059916,2197,157,53555
241.35077,16.774968,18.876,17.68354,17.22623,16.95829,16.78732,0.04085097,2197,372,53555
240.31281,16.444207,18.42942,17.43378,17.11255,16.8909,16.76448,0.04004533,2197,393,53555
240.37817,16.729842,19.8572,18.16887,17.37946,16.97962,16.70218,0.04096336,2199,204,53556
241.74272,16.162242,17.15522,15.30405,14.49308,14.10684,13.806,0.04068476,2200,85,53875
240.92266,16.52462,19.65578,18.10221,17.54178,17.27188,17.07701,0.04073992,2200,288,53875
204.4918,26.471202,18.45498,17.3618,16.95128,16.7044,16.63628,0.04059345,2245,592,54208
238.17545,10.467189,17.27319,15.4453,14.64557,14.2468,13.95955,0.04055044,2520,84,54584
238.09166,10.046091,18.53237,17.5197,17.16566,16.91179,16.77155,0.04048146,2520,223,54584
236.84758,10.747407,18.36514,17.38231,16.96824,16.70543,16.56134,0.0405352,2520,257,54584
240.37352,12.671225,17.42885,16.37611,16.07506,15.86621,15.71827,0.04097194,2522,101,54570
240.35441,12.288751,18.72742,17.79262,17.50564,17.30678,17.16596,0.04038125,2525,335,54569
240.67342,12.562844,19.59595,17.8299,17.12321,16.78475,16.55267,0.04069935,2525,379,54569
241.40866,10.035411,16.24785,14.76097,14.11452,13.72533,13.45109,0.04048003,2526,386,54582
207.02804,16.383353,17.20055,15.33056,14.57607,14.21743,13.92308,0.04045227,2742,166,54233
206.26888,17.338341,17.74245,16.3479,15.71802,15.40737,15.15272,0.04051992,2742,327,54233
210.47715,15.945876,19.05424,17.8054,17.33683,17.06749,16.92153,0.04091965,2744,427,54272
212.05939,16.170193,17.0435,15.62751,14.99826,14.65779,14.39738,0.04049604,2744,639,54272
212.3809,15.296322,18.74747,17.5892,17.21938,16.97293,16.89827,0.04012332,2745,190,54231
211.89843,15.069921,18.8466,17.14039,16.35179,16.00459,15.71169,0.0402901,2745,272,54231
217.85029,14.596072,17.60173,16.13709,15.44897,15.0348,14.74686,0.04010446,2747,145,54233
217.71088,14.503191,16.43703,15.14515,14.53393,14.1974,13.97539,0.04056074,2747,178,54233
227.24998,20.442027,16.81575,14.96403,14.11636,13.68768,13.35663,0.0409319,2792,567,54556
241.06704,12.815013,17.39235,16.29582,15.88616,15.63918,15.46001,0.04048954,2522,39,54570
242.24901,12.138323,19.37415,17.95267,17.29078,16.96453,16.72453,0.04042754,2525,91,54569
242.19064,12.130543,19.03125,17.27026,16.4709,16.11572,15.81667,0.04064075,2525,93,54569
241.13353,12.475169,17.45867,16.17126,15.65271,15.3723,15.20138,0.04078768,2525,401,54569
244.27316,11.418467,17.95587,16.28071,15.53166,15.12236,14.78683,0.04016281,2528,508,54571
231.38405,21.337254,17.41347,16.44684,16.10299,15.86,15.67824,0.04045386,2161,81,53878
231.50472,21.440801,16.40606,15.43566,14.6387,14.80313,14.6394,0.04084203,2161,85,53878
230.94663,21.483427,18.63966,16.92474,16.16126,15.80311,15.54098,0.04039171,2161,203,53878
234.17139,21.151926,17.96496,16.1551,15.38206,15.00934,14.71747,0.04070467,2162,30,54207
232.48307,21.382479,18.08594,17.05923,16.5827,16.37999,16.09723,0.04064374,2162,222,54207
232.20972,21.082708,19.01503,17.20188,16.41808,16.05357,15.76354,0.0402512,2162,256,54207
231.55966,21.207255,18.44312,17.17192,16.57345,16.27794,16.05121,0.04046157,2162,311,54207
231.66195,21.23508,18.96341,17.21667,16.46183,16.10233,15.809,0.04021563,2162,319,54207
234.5306,20.753459,19.6143,18.07842,17.36103,17.00608,16.7547,0.04090779,2166,189,54232
241.36085,17.909901,17.38306,15.44397,14.6296,14.19638,13.92673,0.04098101,2196,563,53534
241.63415,17.713873,17.48593,15.17856,14.07754,13.54213,13.12828,0.04034569,2199,78,53556
236.38414,16.880868,18.08114,17.17515,16.91729,16.70874,16.55601,0.04008848,2518,411,54243
238.8077,10.879809,17.2583,16.27191,16.00673,15.80487,15.64016,0.04035633,2520,54,54584
238.32578,10.543676,17.92299,16.20016,15.32541,14.80952,14.34164,0.04038337,2520,96,54584
238.1201,10.1116,17.79077,16.01925,15.16758,14.69191,14.25581,0.04088703,2520,198,54584
238.76609,10.962742,16.91437,15.59796,15.10095,14.81641,14.62193,0.0403198,2520,567,54584
239.31582,10.744211,17.22806,15.80626,15.18155,14.82897,14.5526,0.04003795,2523,236,54572
238.81135,10.521317,16.04406,14.83973,14.27754,13.96141,13.72558,0.04011466,2523,268,54572
238.76095,10.936992,18.32163,16.44923,15.59589,15.09809,14.75047,0.04054596,2523,393,54572
241.27546,15.178167,18.83384,17.7732,17.46881,17.31384,17.33382,0.04030205,2524,556,54568
206.78496,17.059917,18.59029,17.27621,16.72932,16.41048,16.20941,0.04057457,2742,412,54233
206.93859,16.973132,16.76536,14.82415,13.97162,13.55957,13.2659,0.04020276,2742,470,54233
211.81999,15.166572,16.1293,15.01488,14.51945,14.17689,13.92841,0.04038201,2744,3,54272
211.84301,15.153592,18.18269,17.053,16.65438,16.40041,16.18666,0.04043011,2744,4,54272
211.37258,16.020289,18.00202,16.71754,16.12784,15.78049,15.4986,0.04093932,2744,591,54272
211.93316,15.671926,18.29827,17.27424,16.84188,16.6261,16.49003,0.04064513,2745,391,54231
214.95665,14.779179,17.79511,16.7079,16.25454,16.00461,15.79614,0.04096234,2746,183,54232
217.75641,14.418274,16.54592,15.53474,15.09464,14.82484,14.59762,0.04047116,2747,164,54233
220.72519,13.77709,19.75812,17.9494,16.97661,16.44816,15.97926,0.04060406,2748,13,54234
225.5978,12.479784,18.7694,17.19672,16.46368,16.04496,15.70542,0.04048014,2751,140,54243
228.85562,12.727563,19.23845,17.89046,17.54093,17.35126,17.26649,0.04010315,2752,27,54533
237.09703,9.837839,18.2577,17.0145,16.5289,16.25896,16.04451,0.04008262,1726,328,53137
207.77613,15.020879,18.96585,17.09934,16.30192,15.91037,15.58786,0.04037595,1777,523,53857
208.64768,14.850026,18.49349,17.41707,17.05056,16.84217,16.73604,0.04017888,1777,604,53857
240.55825,15.866823,18.89055,17.22832,16.4968,16.15312,15.87787,0.04039705,2196,202,53534
239.39059,11.258376,16.86081,15.32109,14.67689,14.32126,14.04982,0.04039783,2523,428,54572
241.34938,14.647676,16.23259,14.28406,13.44444,13.01708,12.76297,0.04078652,2524,480,54568
208.64768,14.850026,18.49349,17.41707,17.05056,16.84217,16.73604,0.04017297,2743,209,54259
161.79985,-0.071289276,18.09101,16.3633,15.47136,15.02703,14.63813,0.04016168,275,168,51910
161.71525,-0.10855405,17.40487,15.46307,14.62978,14.20722,13.86658,0.04001037,275,170,51910
168.3129,-0.18293468,18.0324,16.58745,15.86152,15.48874,15.21291,0.04013677,278,66,51900
169.30085,-0.18931778,19.3034,17.84653,17.14303,16.76373,16.51899,0.04006717,279,152,51984
169.30085,-0.18931778,19.3034,17.84653,17.14303,16.76373,16.51899,0.04005105,279,154,51608
170.5812,-0.62087663,17.34591,16.05263,15.51871,15.23243,15.07303,0.0401581,280,97,51612
170.63028,-0.017128795,17.63769,16.3375,15.76032,15.45158,15.1713,0.04074237,280,161,51612
169.38707,-0.18750165,17.01388,15.24735,14.37592,13.915,13.52785,0.04033846,280,301,51612
171.91224,-0.04561258,17.67976,16.6559,16.40246,16.22711,16.11136,0.04001609,281,175,51614
171.41658,-0.066802983,18.93666,17.10187,16.30555,15.94604,15.65382,0.04012571,281,236,51614
172.86591,-0.097920632,17.28156,16.10943,15.67791,15.42153,15.24312,0.04013976,282,273,51630
172.86591,-0.097920632,17.28156,16.10943,15.67791,15.42153,15.24312,0.04011256,282,273,51658
182.23167,-0.092472263,18.8689,17.77683,17.45964,17.25643,17.08254,0.0404892,286,113,51999
181.19287,-0.015371167,18.48511,17.49676,17.04055,16.78697,16.61633,0.04043046,286,438,51999
184.18922,-0.10344816,18.65711,17.37288,16.79271,16.48088,16.22465,0.04027047,287,592,52023
222.5158,-0.19138093,17.28766,16.31784,15.93581,15.68935,15.50763,0.04060933,308,102,51662
222.3621,-0.16421265,17.81787,16.8392,16.4141,16.12747,15.90335,0.04098977,308,106,51662
225.37278,-0.11329869,19.16336,17.46684,16.75603,16.42412,16.16932,0.04082307,310,251,51616
225.4201,-0.014928223,18.22753,17.2759,16.97793,16.83179,16.69386,0.04068322,310,254,51616
225.37278,-0.11329869,19.16336,17.46684,16.75603,16.42412,16.16932,0.04078639,310,261,51990
225.4201,-0.014928223,18.22753,17.2759,16.97793,16.83179,16.69386,0.04066654,310,263,51990
225.03346,-0.58638154,16.2845,14.94838,14.26556,13.9341,13.59257,0.04036379,310,311,51990
225.03346,-0.58638154,16.2845,14.94838,14.26556,13.9341,13.59257,0.04033516,310,314,51616
132.79081,0.25359864,16.79841,14.99341,14.18889,13.81894,13.51221,0.04088035,468,222,51912
132.51701,-0.16972873,18.42024,17.42462,17.11721,16.90642,16.70591,0.0408754,468,288,51912
155.48033,47.954612,17.70593,16.36574,15.81917,15.49103,15.26671,0.04097789,873,142,52347
155.41392,48.016022,18.03191,16.06455,15.32727,14.99317,14.68456,0.04092962,873,148,52347
155.31711,47.996204,18.13522,16.50495,15.79075,15.41946,15.12686,0.04097522,873,155,52347
155.48033,47.954612,17.70593,16.36574,15.81917,15.49103,15.26671,0.04093555,873,170,52674
155.41392,48.016022,18.03191,16.06455,15.32727,14.99317,14.68456,0.04092048,873,175,52674
155.31711,47.996204,18.13522,16.50495,15.79075,15.41946,15.12686,0.04096543,873,179,52674
165.7352,50.718377,18.74402,17.77901,17.41941,17.19573,17.05422,0.04031366,877,199,52353
187.59226,53.180951,18.9469,17.46294,17.02528,16.79552,16.5832,0.04037095,884,542,52374
187.52131,53.202813,18.56749,17.62356,17.33043,17.16954,17.13177,0.04065345,884,573,52374
148.73086,37.894798,18.58231,17.47312,17.02782,16.73103,16.54659,0.04064415,1277,85,52765
148.73475,37.912917,17.71732,16.50108,15.9284,15.6083,15.32849,0.04049543,1277,96,52765
147.74458,37.966353,17.7707,16.13486,15.30083,14.8212,14.42693,0.04052561,1277,259,52765
191.61331,43.795405,17.60232,16.36014,15.76396,15.47049,15.26733,0.04054108,1373,254,53063
190.93468,43.807027,17.80021,16.30858,15.57036,15.16658,14.87454,0.04043406,1373,288,53063
196.28364,43.488295,18.8839,17.10449,16.32585,15.94034,15.66117,0.04006589,1374,98,53083
189.64655,12.193036,18.67174,17.43348,16.92783,16.64889,16.46211,0.04099198,1616,119,53169
202.90226,12.517043,18.83737,17.61268,17.23742,17.00136,16.95894,0.04094056,1699,534,53148
206.14754,11.308366,17.71877,16.40267,15.95768,15.70692,15.51642,0.04055968,1701,230,53142
123.18849,50.958146,17.89137,16.2165,15.44071,15.0219,14.72111,0.04036288,1780,599,53090
123.05066,52.339061,19.04271,17.64175,17.12753,16.83831,16.59154,0.04012359,1781,188,53297
123.00608,52.493458,19.45602,17.82946,17.2362,16.87828,16.68858,0.04002852,1781,192,53297
124.05745,54.063424,18.46737,16.77747,15.95129,15.49926,15.16768,0.04078809,1781,459,53297
245.08965,49.943501,16.57352,14.97847,14.26649,13.87881,13.58364,0.04033553,2884,146,54526
245.18994,50.093469,18.98016,17.78933,17.3817,17.15121,17.10827,0.04006391,2884,159,54526
240.73964,16.340717,19.3445,17.82593,17.16594,16.86028,16.68175,0.04088519,2196,520,53534
242.11902,15.790743,18.59163,17.02936,16.28133,15.8905,15.58738,0.04001478,2197,39,53555
241.447,18.384512,18.68602,17.57122,17.25791,17.04528,17.00882,0.04017104,2199,605,53556
241.44323,16.19691,18.17168,17.08803,16.74848,16.5081,16.34731,0.04013361,2200,206,53875
171.82798,17.458282,18.74797,17.83293,17.53229,17.2979,17.15959,0.04037717,2499,487,54176
221.27129,21.91622,16.25738,14.48915,13.71152,13.32843,13.04186,0.04097023,2789,538,54555
240.83754,19.128786,18.76914,17.60659,17.14594,16.86346,16.66659,0.04043656,2967,225,54584
240.59671,19.671969,19.90673,18.05042,17.12425,16.68931,16.44991,0.0407136,2967,343,54584
143.21105,59.744651,16.21146,14.60517,13.81267,13.39655,13.06247,0.04032574,485,63,51909
143.18358,59.736254,18.54556,17.12169,16.56013,16.24161,16.01853,0.04077138,485,74,51909
155.44718,64.021675,18.77855,17.73136,17.37191,17.16626,17.11548,0.04059912,488,116,51914
154.67781,63.827824,19.74643,18.1704,17.56744,17.23115,17.06304,0.04084618,488,163,51914
154.90441,63.922455,18.20254,16.33854,15.53319,15.11707,14.79337,0.04078507,488,165,51914
154.75686,63.884438,17.53056,15.96011,15.27175,14.86383,14.57717,0.04038203,488,180,51914
177.57369,66.480963,18.96851,17.3783,16.89843,16.57104,16.46596,0.04009561,492,95,51955
212.7393,63.846626,18.07055,17.01609,16.58259,16.3072,16.14816,0.04080037,498,85,51973
212.7393,63.846626,18.07055,17.01609,16.58259,16.3072,16.14816,0.04080135,498,91,51984
122.05541,38.909604,18.31166,16.38634,15.55803,15.15207,14.83526,0.04012604,758,550,52253
122.05511,39.006543,18.50434,16.62209,15.79096,15.39001,15.06675,0.04002775,759,258,52254
122.57352,39.470637,19.41212,17.99732,17.41648,17.06568,16.77818,0.04030897,759,455,52254
132.20705,46.493311,19.09236,17.91139,17.45753,17.18266,17.02716,0.04079477,763,526,52235
132.26464,46.487108,17.83467,16.07177,15.30194,14.92307,14.64767,0.04052109,763,573,52235
181.41692,59.54247,18.58015,17.42401,16.91968,16.70145,16.46192,0.04041581,954,184,52405
181.43118,59.983212,18.93162,17.90961,17.5013,17.2478,17.03646,0.04039723,954,487,52405
187.83586,60.531697,18.97634,17.92039,17.48639,17.21871,17.04554,0.04001913,956,473,52401
190.89737,60.44235,19.35827,17.21461,16.57916,16.21361,15.91454,0.04089401,956,589,52401
191.09826,60.349226,17.27972,15.50508,14.78438,14.44297,14.18775,0.04086946,956,630,52401
201.75697,59.353757,18.23919,17.34252,17.11814,16.94943,16.87156,0.04003331,959,489,52411
206.12568,58.857148,18.25317,17.03037,16.55479,16.32165,16.14374,0.04066165,960,587,52425
206.12568,58.857148,18.25317,17.03037,16.55479,16.32165,16.14374,0.04064785,960,592,52466
206.10012,58.760902,18.2104,16.37211,15.57268,15.18541,14.87914,0.04069229,960,593,52425
206.10012,58.760902,18.2104,16.37211,15.57268,15.18541,14.87914,0.04068054,960,595,52466
182.12714,55.989449,17.45516,15.67093,14.8442,14.46184,14.15871,0.04009377,1018,574,52672
202.97137,53.97674,18.29847,17.16358,16.77272,16.50658,16.42775,0.04000911,1041,73,52724
203.89728,54.380685,17.31743,15.6341,14.84417,14.4339,14.11862,0.0400997,1041,623,52724
211.29959,53.11553,18.24114,17.0821,16.66172,16.43767,16.19171,0.04066766,1044,525,52468
233.45344,42.48568,16.92727,15.73891,15.2742,15.00874,14.78448,0.04082316,1052,284,52466
187.1711,10.394353,18.08726,16.9322,16.44057,16.16463,15.9366,0.04003527,1231,547,52725
187.55593,11.051493,18.22158,17.26895,17.06984,16.95226,16.79136,0.04056707,1232,373,52731
222.37219,9.0792123,17.41444,16.00867,15.33333,14.99772,14.67847,0.04053547,1713,125,53827
243.10464,6.1256664,19.23831,17.79818,17.40211,17.15212,17.09809,0.04058899,1731,275,53884
123.48622,51.116049,19.51913,18.07463,17.38932,16.97278,16.70234,0.04044243,1780,600,53090
203.5106,10.581391,18.35837,17.45918,17.20774,16.99456,16.87371,0.04095371,1802,373,53885
214.01686,8.5938749,18.07509,16.98797,16.559,16.31055,16.09473,0.04041271,1810,137,53794
222.1832,8.367307,19.35332,17.72746,17.05066,16.6587,16.33662,0.04033666,1814,412,54555
226.87536,7.8795956,17.50581,16.35629,15.9041,15.64175,15.50615,0.04083851,1816,478,53919
204.06619,35.244643,18.03027,16.22406,15.43258,15.04622,14.76656,0.04046651,1993,545,53762
204.68538,35.08687,18.84148,17.66331,17.16052,16.89517,16.69971,0.0408095,1993,621,53762
185.90975,36.954754,18.21913,16.70045,16.33517,16.08168,15.86893,0.04054955,2003,451,53442
186.03999,36.492453,18.46659,16.82425,16.08523,15.69686,15.43714,0.04094665,2003,499,53442
188.50523,36.867961,17.34571,15.96727,15.3604,15.0252,14.75642,0.04025006,2010,503,53495
188.52293,36.841751,17.69667,16.59908,16.29456,16.0933,15.94597,0.04019901,2010,504,53495
189.52686,36.880438,18.106,16.75952,16.20552,15.90619,15.71606,0.04028311,2010,630,53495
196.84952,36.928716,17.68663,15.81108,14.96821,14.57098,14.26236,0.04077791,2016,528,53799
196.84806,36.925029,19.69509,17.833,17.02214,16.62251,16.31729,0.04003673,2018,9,53800
190.15305,36.834549,17.46329,16.27658,15.54852,15.09293,14.756,0.04047482,2022,334,53827
189.73111,36.806731,19.39093,16.94648,16.43054,16.06427,15.8739,0.04021212,2022,337,53827
190.99428,36.306448,16.98601,15.99459,15.55569,15.27367,15.03933,0.0404765,2022,473,53827
191.7478,36.449031,18.07554,16.28497,15.50294,15.09828,14.81805,0.04091019,2022,503,53827
191.74361,36.416553,17.65587,15.78012,14.95583,14.57623,14.29971,0.04054509,2022,508,53827
191.89089,36.288826,18.15453,16.62065,15.89531,15.4786,15.14108,0.04062309,2022,541,53827
